token: -- | freq: 899 | docs: 81 | posting_pos: 0
token: itr | freq: 7 | docs: 6 | posting_pos: 140994
token: itron | freq: 6 | docs: 6 | posting_pos: 141000
token: its | freq: 1021 | docs: 222 | posting_pos: 141006
token: itself | freq: 72 | docs: 58 | posting_pos: 141228
token: itsnet | freq: 5 | docs: 5 | posting_pos: 141286
token: itt | freq: 176 | docs: 51 | posting_pos: 141291
token: itteni | freq: 15 | docs: 7 | posting_pos: 141342
token: itthartford | freq: 4 | docs: 4 | posting_pos: 141349
token: itthon | freq: 10 | docs: 9 | posting_pos: 141353
token: itthoni | freq: 6 | docs: 4 | posting_pos: 141362
token: itu | freq: 3 | docs: 3 | posting_pos: 141366
token: itv | freq: 4 | docs: 4 | posting_pos: 141369
token: itw | freq: 3 | docs: 3 | posting_pos: 141373
token: itz | freq: 3 | docs: 3 | posting_pos: 141376
token: iu | freq: 8 | docs: 6 | posting_pos: 141379
token: iun | freq: 5 | docs: 5 | posting_pos: 141385
token: iunet | freq: 6 | docs: 4 | posting_pos: 141390
token: iup | freq: 15 | docs: 5 | posting_pos: 141394
token: iupress | freq: 3 | docs: 3 | posting_pos: 141399
token: iupui | freq: 28 | docs: 5 | posting_pos: 141402
token: iv | freq: 27 | docs: 14 | posting_pos: 141407
token: ivan | freq: 94 | docs: 33 | posting_pos: 141421
token: ivanek | freq: 3 | docs: 3 | posting_pos: 141454
token: ivannak | freq: 3 | docs: 3 | posting_pos: 141457
token: ivannal | freq: 4 | docs: 4 | posting_pos: 141460
token: ivanov | freq: 3 | docs: 3 | posting_pos: 141464
token: ivant | freq: 3 | docs: 3 | posting_pos: 141467
token: ivic | freq: 4 | docs: 4 | posting_pos: 141470
token: ivis | freq: 3 | docs: 3 | posting_pos: 141474
token: ivoire | freq: 4 | docs: 2 | posting_pos: 141477
token: ivoirien | freq: 4 | docs: 1 | posting_pos: 141479
token: ivv | freq: 5 | docs: 5 | posting_pos: 141480
token: iw | freq: 10 | docs: 5 | posting_pos: 141485
token: iway | freq: 11 | docs: 5 | posting_pos: 141490
token: iwaynet | freq: 5 | docs: 5 | posting_pos: 141495
token: iwl | freq: 5 | docs: 5 | posting_pos: 141500
token: ix | freq: 21 | docs: 8 | posting_pos: 141505
token: ixc | freq: 3 | docs: 3 | posting_pos: 141513
token: ixks | freq: 3 | docs: 3 | posting_pos: 141516
token: ixl | freq: 3 | docs: 3 | posting_pos: 141519
token: izben | freq: 4 | docs: 3 | posting_pos: 141522
token: izetbegovic | freq: 3 | docs: 2 | posting_pos: 141525
token: izgat | freq: 11 | docs: 4 | posting_pos: 141527
token: izgatas | freq: 4 | docs: 3 | posting_pos: 141531
token: izrael | freq: 14 | docs: 6 | posting_pos: 141534
token: izraelben | freq: 5 | docs: 4 | posting_pos: 141540
token: izraeli | freq: 10 | docs: 6 | posting_pos: 141544
token: izraelita | freq: 6 | docs: 4 | posting_pos: 141550
token: izvestia | freq: 3 | docs: 3 | posting_pos: 141554
token: izvestiya | freq: 8 | docs: 4 | posting_pos: 141557
token: izzy | freq: 5 | docs: 5 | posting_pos: 141561
token: j51 | freq: 5 | docs: 5 | posting_pos: 141566
token: ja | freq: 17 | docs: 6 | posting_pos: 141571
token: jack | freq: 9 | docs: 6 | posting_pos: 141577
token: jackie | freq: 3 | docs: 1 | posting_pos: 141583
token: jackson | freq: 32 | docs: 23 | posting_pos: 141584
token: jacksonville | freq: 4 | docs: 4 | posting_pos: 141607
token: jacobs | freq: 15 | docs: 15 | posting_pos: 141611
token: jacques | freq: 10 | docs: 7 | posting_pos: 141626
token: jagt | freq: 15 | docs: 15 | posting_pos: 141633
token: jagunet | freq: 5 | docs: 5 | posting_pos: 141648
token: jahre | freq: 4 | docs: 1 | posting_pos: 141653
token: jai | freq: 5 | docs: 1 | posting_pos: 141654
token: jail | freq: 28 | docs: 17 | posting_pos: 141655
token: jailed | freq: 9 | docs: 5 | posting_pos: 141672
token: jaj | freq: 4 | docs: 4 | posting_pos: 141677
token: jak | freq: 3 | docs: 3 | posting_pos: 141681
token: jakarta | freq: 20 | docs: 1 | posting_pos: 141684
token: jakgym | freq: 3 | docs: 3 | posting_pos: 141685
token: jakub | freq: 11 | docs: 8 | posting_pos: 141688
token: jal | freq: 3 | docs: 3 | posting_pos: 141696
token: jam | freq: 4 | docs: 4 | posting_pos: 141699
token: jamaica | freq: 6 | docs: 6 | posting_pos: 141703
token: james | freq: 71 | docs: 34 | posting_pos: 141709
token: jan | freq: 55 | docs: 16 | posting_pos: 141743
token: jane | freq: 18 | docs: 6 | posting_pos: 141759
token: janet | freq: 4 | docs: 3 | posting_pos: 141765
token: janos | freq: 55 | docs: 27 | posting_pos: 141768
token: janosi | freq: 6 | docs: 3 | posting_pos: 141795
token: januar | freq: 13 | docs: 9 | posting_pos: 141798
token: januarban | freq: 7 | docs: 5 | posting_pos: 141807
token: januarjaban | freq: 3 | docs: 2 | posting_pos: 141812
token: januartol | freq: 3 | docs: 3 | posting_pos: 141814
token: january | freq: 72 | docs: 41 | posting_pos: 141817
token: japan | freq: 118 | docs: 37 | posting_pos: 141858
token: japanban | freq: 3 | docs: 2 | posting_pos: 141895
token: japanese | freq: 108 | docs: 22 | posting_pos: 141897
token: japo | freq: 3 | docs: 3 | posting_pos: 141919
token: jar | freq: 25 | docs: 19 | posting_pos: 141922
token: jaring | freq: 211 | docs: 5 | posting_pos: 141941
token: jarman | freq: 4 | docs: 4 | posting_pos: 141946
token: jarna | freq: 5 | docs: 4 | posting_pos: 141950
token: jarnak | freq: 7 | docs: 6 | posting_pos: 141954
token: jaro | freq: 8 | docs: 8 | posting_pos: 141960
token: jart | freq: 14 | docs: 10 | posting_pos: 141968
token: jarult | freq: 5 | docs: 3 | posting_pos: 141978
token: jat | freq: 4 | docs: 2 | posting_pos: 141981
token: jatekok | freq: 3 | docs: 3 | posting_pos: 141983
token: jatssza | freq: 3 | docs: 3 | posting_pos: 141986
token: jatszanak | freq: 3 | docs: 3 | posting_pos: 141989
token: jatszik | freq: 3 | docs: 3 | posting_pos: 141992
token: java | freq: 20 | docs: 4 | posting_pos: 141995
token: javak | freq: 3 | docs: 3 | posting_pos: 141999
token: javara | freq: 8 | docs: 8 | posting_pos: 142002
token: javaslat | freq: 13 | docs: 8 | posting_pos: 142010
token: javaslata | freq: 6 | docs: 5 | posting_pos: 142018
token: javaslatat | freq: 9 | docs: 8 | posting_pos: 142023
token: javaslatokat | freq: 4 | docs: 3 | posting_pos: 142031
token: javaslatot | freq: 24 | docs: 16 | posting_pos: 142034
token: javaslatrol | freq: 3 | docs: 3 | posting_pos: 142050
token: javasolja | freq: 14 | docs: 12 | posting_pos: 142053
token: javasoljak | freq: 4 | docs: 3 | posting_pos: 142065
token: javasolni | freq: 3 | docs: 3 | posting_pos: 142068
token: javasolt | freq: 3 | docs: 3 | posting_pos: 142071
token: javasolta | freq: 10 | docs: 9 | posting_pos: 142074
token: javasoltak | freq: 5 | docs: 5 | posting_pos: 142083
token: javat | freq: 3 | docs: 3 | posting_pos: 142088
token: javier | freq: 10 | docs: 8 | posting_pos: 142091
token: javit | freq: 3 | docs: 3 | posting_pos: 142099
token: javitani | freq: 3 | docs: 3 | posting_pos: 142102
token: javitasa | freq: 8 | docs: 7 | posting_pos: 142105
token: javits | freq: 12 | docs: 12 | posting_pos: 142112
token: javul | freq: 3 | docs: 3 | posting_pos: 142124
token: javult | freq: 11 | docs: 8 | posting_pos: 142127
token: jax | freq: 6 | docs: 4 | posting_pos: 142135
token: jax-inter | freq: 5 | docs: 5 | posting_pos: 142139
token: jaxnet | freq: 5 | docs: 5 | posting_pos: 142144
token: jay | freq: 5 | docs: 5 | posting_pos: 142149
token: jaya | freq: 3 | docs: 1 | posting_pos: 142154
token: jaycor | freq: 3 | docs: 3 | posting_pos: 142155
token: jazz | freq: 54 | docs: 9 | posting_pos: 142158
token: jb | freq: 4 | docs: 4 | posting_pos: 142167
token: jbr | freq: 4 | docs: 4 | posting_pos: 142171
token: jbu | freq: 5 | docs: 5 | posting_pos: 142175
token: jc | freq: 7 | docs: 5 | posting_pos: 142180
token: jcc | freq: 3 | docs: 3 | posting_pos: 142185
token: jccbi | freq: 4 | docs: 3 | posting_pos: 142188
token: jci | freq: 5 | docs: 5 | posting_pos: 142191
token: jcpenney | freq: 5 | docs: 5 | posting_pos: 142196
token: jcstate | freq: 4 | docs: 4 | posting_pos: 142201
token: jcsu | freq: 5 | docs: 5 | posting_pos: 142205
token: jcu | freq: 4 | docs: 3 | posting_pos: 142210
token: jdorm | freq: 3 | docs: 3 | posting_pos: 142213
token: je | freq: 7 | docs: 5 | posting_pos: 142216
token: jean | freq: 14 | docs: 10 | posting_pos: 142221
token: jeane | freq: 3 | docs: 1 | posting_pos: 142231
token: jeanne | freq: 3 | docs: 3 | posting_pos: 142232
token: jeff | freq: 3 | docs: 3 | posting_pos: 142235
token: jefferies | freq: 4 | docs: 4 | posting_pos: 142238
token: jefferson | freq: 18 | docs: 7 | posting_pos: 142242
token: jeffords | freq: 14 | docs: 14 | posting_pos: 142249
token: jegen | freq: 3 | docs: 2 | posting_pos: 142263
token: jegy | freq: 3 | docs: 3 | posting_pos: 142265
token: jegybank | freq: 4 | docs: 3 | posting_pos: 142268
token: jegyeben | freq: 7 | docs: 5 | posting_pos: 142271
token: jegyeket | freq: 4 | docs: 3 | posting_pos: 142276
token: jegyet | freq: 3 | docs: 3 | posting_pos: 142279
token: jegyzoje | freq: 3 | docs: 3 | posting_pos: 142282
token: jehovah | freq: 5 | docs: 3 | posting_pos: 142285
token: jel | freq: 6 | docs: 6 | posting_pos: 142288
token: jelcin | freq: 32 | docs: 15 | posting_pos: 142294
token: jele | freq: 5 | docs: 5 | posting_pos: 142309
token: jelek | freq: 9 | docs: 8 | posting_pos: 142314
token: jelen | freq: 35 | docs: 18 | posting_pos: 142322
token: jelenik | freq: 10 | docs: 7 | posting_pos: 142340
token: jelenleg | freq: 54 | docs: 28 | posting_pos: 142347
token: jelenlegi | freq: 96 | docs: 34 | posting_pos: 142375
token: jelenlet | freq: 4 | docs: 3 | posting_pos: 142409
token: jelenleteben | freq: 5 | docs: 5 | posting_pos: 142412
token: jelenletukkel | freq: 3 | docs: 2 | posting_pos: 142417
token: jelennek | freq: 6 | docs: 6 | posting_pos: 142419
token: jelent | freq: 75 | docs: 29 | posting_pos: 142425
token: jelentektelen | freq: 4 | docs: 3 | posting_pos: 142454
token: jelentene | freq: 6 | docs: 6 | posting_pos: 142457
token: jelentenek | freq: 6 | docs: 6 | posting_pos: 142463
token: jelentes | freq: 8 | docs: 7 | posting_pos: 142469
token: jelentese | freq: 12 | docs: 7 | posting_pos: 142476
token: jelenteset | freq: 3 | docs: 3 | posting_pos: 142483
token: jelentett | freq: 7 | docs: 6 | posting_pos: 142486
token: jelentette | freq: 64 | docs: 29 | posting_pos: 142492
token: jelentettek | freq: 6 | docs: 6 | posting_pos: 142521
token: jelenthet | freq: 4 | docs: 4 | posting_pos: 142527
token: jelenti | freq: 48 | docs: 26 | posting_pos: 142531
token: jelentik | freq: 5 | docs: 4 | posting_pos: 142557
token: jelentkezett | freq: 4 | docs: 3 | posting_pos: 142561
token: jelentkezik | freq: 3 | docs: 2 | posting_pos: 142564
token: jelentkezo | freq: 8 | docs: 4 | posting_pos: 142566
token: jelento | freq: 4 | docs: 3 | posting_pos: 142570
token: jelentos | freq: 41 | docs: 24 | posting_pos: 142573
token: jelentosege | freq: 3 | docs: 3 | posting_pos: 142597
token: jelentoseget | freq: 3 | docs: 3 | posting_pos: 142600
token: jelentosegu | freq: 3 | docs: 3 | posting_pos: 142603
token: jelentosen | freq: 12 | docs: 9 | posting_pos: 142606
token: jeles | freq: 4 | docs: 4 | posting_pos: 142615
token: jelet | freq: 3 | docs: 3 | posting_pos: 142619
token: jelezni | freq: 3 | docs: 3 | posting_pos: 142622
token: jelezte | freq: 20 | docs: 15 | posting_pos: 142625
token: jeleztek | freq: 3 | docs: 3 | posting_pos: 142640
token: jeleztuk | freq: 5 | docs: 5 | posting_pos: 142643
token: jelkepes | freq: 4 | docs: 3 | posting_pos: 142648
token: jelleg | freq: 10 | docs: 4 | posting_pos: 142651
token: jellege | freq: 4 | docs: 4 | posting_pos: 142655
token: jelleget | freq: 4 | docs: 4 | posting_pos: 142659
token: jelleggel | freq: 4 | docs: 3 | posting_pos: 142663
token: jellegu | freq: 18 | docs: 12 | posting_pos: 142666
token: jellegzetes | freq: 3 | docs: 2 | posting_pos: 142678
token: jellemzett | freq: 4 | docs: 3 | posting_pos: 142680
token: jellemzi | freq: 6 | docs: 5 | posting_pos: 142683
token: jellemzo | freq: 17 | docs: 14 | posting_pos: 142688
token: jelolt | freq: 6 | docs: 4 | posting_pos: 142702
token: jelolte | freq: 5 | docs: 5 | posting_pos: 142706
token: jeloltek | freq: 9 | docs: 7 | posting_pos: 142711
token: jeloltje | freq: 5 | docs: 3 | posting_pos: 142718
token: jelszo | freq: 3 | docs: 3 | posting_pos: 142721
token: jelzett | freq: 7 | docs: 7 | posting_pos: 142724
token: jelzi | freq: 11 | docs: 9 | posting_pos: 142731
token: jelzo | freq: 5 | docs: 4 | posting_pos: 142740
token: jelzot | freq: 3 | docs: 3 | posting_pos: 142744
token: jenkins | freq: 14 | docs: 13 | posting_pos: 142747
token: jennifer | freq: 3 | docs: 1 | posting_pos: 142760
token: jeno | freq: 12 | docs: 10 | posting_pos: 142761
token: jenrette | freq: 5 | docs: 5 | posting_pos: 142771
token: jeopardized | freq: 3 | docs: 2 | posting_pos: 142776
token: jeopardy | freq: 3 | docs: 3 | posting_pos: 142778
token: jepsen | freq: 6 | docs: 6 | posting_pos: 142781
token: jer | freq: 5 | docs: 5 | posting_pos: 142787
token: jerry | freq: 3 | docs: 3 | posting_pos: 142792
token: jersey | freq: 73 | docs: 56 | posting_pos: 142795
token: jerusalem | freq: 4 | docs: 3 | posting_pos: 142851
token: jesse | freq: 4 | docs: 3 | posting_pos: 142854
token: jesus | freq: 4 | docs: 1 | posting_pos: 142857
token: jeszenszky | freq: 8 | docs: 5 | posting_pos: 142858
token: jet | freq: 35 | docs: 24 | posting_pos: 142863
token: jetlink | freq: 4 | docs: 4 | posting_pos: 142887
token: jeton | freq: 5 | docs: 5 | posting_pos: 142891
token: jets | freq: 3 | docs: 2 | posting_pos: 142896
token: jetstream | freq: 9 | docs: 2 | posting_pos: 142898
token: jevgenyij | freq: 3 | docs: 3 | posting_pos: 142900
token: jew | freq: 6 | docs: 4 | posting_pos: 142903
token: jewish | freq: 46 | docs: 18 | posting_pos: 142907
token: jews | freq: 25 | docs: 15 | posting_pos: 142925
token: jezus | freq: 3 | docs: 2 | posting_pos: 142940
token: jf | freq: 10 | docs: 7 | posting_pos: 142942
token: jfloewen | freq: 3 | docs: 1 | posting_pos: 142949
token: jfqg43bm6trfgrjaaurtchozw16zxqgpg5lbxpldebtywd5yxiuc2lsawnvbnzhbgxles5jb20 | freq: 20 | docs: 20 | posting_pos: 142950
token: jhb2 | freq: 4 | docs: 4 | posting_pos: 142970
token: jhb3 | freq: 3 | docs: 3 | posting_pos: 142974
token: jhb5 | freq: 3 | docs: 3 | posting_pos: 142977
token: jhs | freq: 4 | docs: 3 | posting_pos: 142980
token: jhu | freq: 50 | docs: 5 | posting_pos: 142983
token: jhuapl | freq: 5 | docs: 5 | posting_pos: 142988
token: jim | freq: 26 | docs: 15 | posting_pos: 142993
token: jimmy | freq: 10 | docs: 7 | posting_pos: 143008
token: jiri | freq: 9 | docs: 7 | posting_pos: 143015
token: jj | freq: 5 | docs: 5 | posting_pos: 143022
token: jjay | freq: 3 | docs: 3 | posting_pos: 143027
token: jk | freq: 4 | docs: 4 | posting_pos: 143030
token: jlc | freq: 7 | docs: 5 | posting_pos: 143034
token: jm | freq: 6 | docs: 3 | posting_pos: 143039
token: jmb | freq: 5 | docs: 5 | posting_pos: 143042
token: jmk | freq: 4 | docs: 3 | posting_pos: 143047
token: jmu | freq: 20 | docs: 5 | posting_pos: 143050
token: jnj | freq: 4 | docs: 4 | posting_pos: 143055
token: jo | freq: 161 | docs: 39 | posting_pos: 143059
token: joan | freq: 5 | docs: 4 | posting_pos: 143098
token: job | freq: 125 | docs: 35 | posting_pos: 143102
token: jobb | freq: 41 | docs: 23 | posting_pos: 143137
token: jobban | freq: 31 | docs: 22 | posting_pos: 143160
token: jobbara | freq: 4 | docs: 3 | posting_pos: 143182
token: jobbkozep | freq: 6 | docs: 5 | posting_pos: 143185
token: jobboldal | freq: 8 | docs: 5 | posting_pos: 143190
token: jobboldali | freq: 14 | docs: 10 | posting_pos: 143195
token: jobboldalon | freq: 3 | docs: 2 | posting_pos: 143205
token: jobs | freq: 23 | docs: 16 | posting_pos: 143207
token: joe | freq: 5 | docs: 4 | posting_pos: 143223
token: joel | freq: 5 | docs: 5 | posting_pos: 143227
token: joensuu | freq: 5 | docs: 5 | posting_pos: 143232
token: jog | freq: 18 | docs: 10 | posting_pos: 143237
token: joga | freq: 12 | docs: 7 | posting_pos: 143247
token: jogai | freq: 3 | docs: 3 | posting_pos: 143254
token: jogainak | freq: 10 | docs: 7 | posting_pos: 143257
token: jogait | freq: 11 | docs: 6 | posting_pos: 143264
token: jogalkotasi | freq: 5 | docs: 5 | posting_pos: 143270
token: jogallam | freq: 8 | docs: 6 | posting_pos: 143275
token: jogallasarol | freq: 4 | docs: 3 | posting_pos: 143281
token: joganak | freq: 3 | docs: 3 | posting_pos: 143284
token: jogat | freq: 8 | docs: 5 | posting_pos: 143287
token: jogeros | freq: 4 | docs: 3 | posting_pos: 143292
token: joggal | freq: 11 | docs: 9 | posting_pos: 143295
token: jogi | freq: 34 | docs: 18 | posting_pos: 143304
token: jogilag | freq: 6 | docs: 4 | posting_pos: 143322
token: jogok | freq: 25 | docs: 15 | posting_pos: 143326
token: jogokat | freq: 8 | docs: 7 | posting_pos: 143341
token: jogon | freq: 3 | docs: 2 | posting_pos: 143348
token: jogos | freq: 12 | docs: 10 | posting_pos: 143350
token: jogosult | freq: 3 | docs: 2 | posting_pos: 143360
token: jogosultak | freq: 3 | docs: 3 | posting_pos: 143362
token: jogot | freq: 17 | docs: 12 | posting_pos: 143365
token: jogszabaly | freq: 6 | docs: 5 | posting_pos: 143377
token: jogszabalyok | freq: 3 | docs: 2 | posting_pos: 143382
token: jogtalanul | freq: 3 | docs: 3 | posting_pos: 143384
token: jogu | freq: 4 | docs: 4 | posting_pos: 143387
token: joguk | freq: 6 | docs: 3 | posting_pos: 143391
token: johet | freq: 9 | docs: 9 | posting_pos: 143394
token: john | freq: 150 | docs: 56 | posting_pos: 143403
token: johns | freq: 3 | docs: 3 | posting_pos: 143459
token: johnson | freq: 55 | docs: 27 | posting_pos: 143462
token: johnsoncity | freq: 3 | docs: 3 | posting_pos: 143489
token: johnston | freq: 18 | docs: 18 | posting_pos: 143492
token: joideje | freq: 3 | docs: 2 | posting_pos: 143510
token: join | freq: 49 | docs: 31 | posting_pos: 143512
token: joined | freq: 11 | docs: 9 | posting_pos: 143543
token: joining | freq: 12 | docs: 11 | posting_pos: 143552
token: joint | freq: 106 | docs: 39 | posting_pos: 143563
token: jointext | freq: 5 | docs: 5 | posting_pos: 143602
token: jointly | freq: 6 | docs: 5 | posting_pos: 143607
token: joints | freq: 11 | docs: 7 | posting_pos: 143612
token: jojjon | freq: 5 | docs: 5 | posting_pos: 143619
token: jokes | freq: 3 | docs: 2 | posting_pos: 143624
