token: - | freq: 2360 | docs: 199 | posting_pos: 0
token: bph | freq: 1 | docs: 1 | posting_pos: 101137
token: bpl | freq: 5 | docs: 5 | posting_pos: 101138
token: bpm | freq: 1 | docs: 1 | posting_pos: 101143
token: bpo | freq: 2 | docs: 2 | posting_pos: 101144
token: bpsi | freq: 3 | docs: 3 | posting_pos: 101146
token: br | freq: 150 | docs: 8 | posting_pos: 101149
token: br0 | freq: 3 | docs: 3 | posting_pos: 101157
token: bra | freq: 1 | docs: 1 | posting_pos: 101160
token: brace | freq: 1 | docs: 1 | posting_pos: 101161
token: brachito | freq: 1 | docs: 1 | posting_pos: 101162
token: bracken | freq: 1 | docs: 1 | posting_pos: 101163
token: bracket | freq: 2 | docs: 1 | posting_pos: 101164
token: brackets | freq: 2 | docs: 2 | posting_pos: 101165
token: bracknell | freq: 1 | docs: 1 | posting_pos: 101167
token: brad | freq: 15 | docs: 5 | posting_pos: 101168
token: bradbury | freq: 3 | docs: 1 | posting_pos: 101173
token: brademas | freq: 8 | docs: 8 | posting_pos: 101174
token: bradford | freq: 1 | docs: 1 | posting_pos: 101182
token: bradley | freq: 20 | docs: 15 | posting_pos: 101183
token: bradstreet | freq: 2 | docs: 2 | posting_pos: 101198
token: brady | freq: 4 | docs: 3 | posting_pos: 101200
token: bragar | freq: 1 | docs: 1 | posting_pos: 101203
token: bragdon | freq: 1 | docs: 1 | posting_pos: 101204
token: bragg | freq: 1 | docs: 1 | posting_pos: 101205
token: bragged | freq: 2 | docs: 2 | posting_pos: 101206
token: brahma | freq: 3 | docs: 1 | posting_pos: 101208
token: brahms | freq: 2 | docs: 1 | posting_pos: 101209
token: braille | freq: 1 | docs: 1 | posting_pos: 101210
token: brain | freq: 24 | docs: 10 | posting_pos: 101211
token: brain-injured | freq: 1 | docs: 1 | posting_pos: 101221
token: brain-teaser | freq: 1 | docs: 1 | posting_pos: 101222
token: brainiac | freq: 2 | docs: 2 | posting_pos: 101223
token: brains | freq: 1 | docs: 1 | posting_pos: 101225
token: brainstorming | freq: 1 | docs: 1 | posting_pos: 101226
token: brake | freq: 1 | docs: 1 | posting_pos: 101227
token: brakes | freq: 1 | docs: 1 | posting_pos: 101228
token: bramco | freq: 3 | docs: 3 | posting_pos: 101229
token: branch | freq: 33 | docs: 16 | posting_pos: 101232
token: branches | freq: 13 | docs: 8 | posting_pos: 101248
token: brand | freq: 5 | docs: 3 | posting_pos: 101256
token: branded | freq: 2 | docs: 2 | posting_pos: 101259
token: brandeis | freq: 8 | docs: 6 | posting_pos: 101261
token: brandenburg | freq: 2 | docs: 1 | posting_pos: 101267
token: brando | freq: 1 | docs: 1 | posting_pos: 101268
token: brandon | freq: 2 | docs: 2 | posting_pos: 101269
token: brandonu | freq: 8 | docs: 4 | posting_pos: 101271
token: brands | freq: 1 | docs: 1 | posting_pos: 101275
token: brannkyrka | freq: 2 | docs: 2 | posting_pos: 101276
token: branstator | freq: 2 | docs: 1 | posting_pos: 101278
token: brantford | freq: 5 | docs: 5 | posting_pos: 101279
token: branz | freq: 1 | docs: 1 | posting_pos: 101284
token: brasco | freq: 3 | docs: 3 | posting_pos: 101285
token: brasil | freq: 9 | docs: 7 | posting_pos: 101288
token: brass | freq: 2 | docs: 2 | posting_pos: 101295
token: brass--led | freq: 1 | docs: 1 | posting_pos: 101297
token: brasscat | freq: 1 | docs: 1 | posting_pos: 101298
token: bratislava | freq: 11 | docs: 7 | posting_pos: 101299
token: bratislava- | freq: 1 | docs: 1 | posting_pos: 101306
token: bratislavaban | freq: 1 | docs: 1 | posting_pos: 101307
token: brats | freq: 1 | docs: 1 | posting_pos: 101308
token: bratt | freq: 6 | docs: 6 | posting_pos: 101309
token: braun | freq: 1 | docs: 1 | posting_pos: 101315
token: brav | freq: 1 | docs: 1 | posting_pos: 101316
token: bravado | freq: 1 | docs: 1 | posting_pos: 101317
token: brave | freq: 8 | docs: 3 | posting_pos: 101318
token: braverman | freq: 1 | docs: 1 | posting_pos: 101321
token: bravest | freq: 1 | docs: 1 | posting_pos: 101322
token: bravo | freq: 3 | docs: 3 | posting_pos: 101323
token: braxton | freq: 1 | docs: 1 | posting_pos: 101326
token: bray | freq: 3 | docs: 3 | posting_pos: 101327
token: brazen | freq: 2 | docs: 2 | posting_pos: 101330
token: brazil | freq: 17 | docs: 10 | posting_pos: 101332
token: braziliaban | freq: 1 | docs: 1 | posting_pos: 101342
token: brazilian | freq: 2 | docs: 2 | posting_pos: 101343
token: brazo | freq: 1 | docs: 1 | posting_pos: 101345
token: brazosport | freq: 5 | docs: 5 | posting_pos: 101346
token: brba | freq: 1 | docs: 1 | posting_pos: 101351
token: brc | freq: 1 | docs: 1 | posting_pos: 101352
token: brckonal | freq: 1 | docs: 1 | posting_pos: 101353
token: bre | freq: 2 | docs: 2 | posting_pos: 101354
token: breach | freq: 35 | docs: 7 | posting_pos: 101356
token: breached | freq: 2 | docs: 2 | posting_pos: 101363
token: breaches | freq: 6 | docs: 3 | posting_pos: 101365
token: bread | freq: 6 | docs: 3 | posting_pos: 101368
token: breadth | freq: 2 | docs: 2 | posting_pos: 101371
token: break | freq: 21 | docs: 19 | posting_pos: 101373
token: break-down | freq: 1 | docs: 1 | posting_pos: 101392
token: break-even | freq: 1 | docs: 1 | posting_pos: 101393
token: break-in | freq: 1 | docs: 1 | posting_pos: 101394
token: break-up | freq: 1 | docs: 1 | posting_pos: 101395
token: breakaway | freq: 3 | docs: 2 | posting_pos: 101396
token: breakdown | freq: 14 | docs: 13 | posting_pos: 101398
token: breakfast | freq: 7 | docs: 5 | posting_pos: 101411
token: breaking | freq: 10 | docs: 8 | posting_pos: 101416
token: breaks | freq: 10 | docs: 9 | posting_pos: 101424
token: breakthrough | freq: 1 | docs: 1 | posting_pos: 101433
token: breakthroughs | freq: 1 | docs: 1 | posting_pos: 101434
token: breakup | freq: 3 | docs: 2 | posting_pos: 101435
token: breast | freq: 15 | docs: 7 | posting_pos: 101437
token: breast-feeding | freq: 2 | docs: 1 | posting_pos: 101444
token: breastfeeding | freq: 3 | docs: 1 | posting_pos: 101445
token: breasts | freq: 1 | docs: 1 | posting_pos: 101446
token: breaststroke | freq: 2 | docs: 1 | posting_pos: 101447
token: breaststrokeagnes | freq: 1 | docs: 1 | posting_pos: 101448
token: breath | freq: 5 | docs: 2 | posting_pos: 101449
token: breathe | freq: 4 | docs: 3 | posting_pos: 101451
token: breathing | freq: 7 | docs: 4 | posting_pos: 101454
token: breatholator | freq: 1 | docs: 1 | posting_pos: 101458
token: breathtaking | freq: 1 | docs: 1 | posting_pos: 101459
token: breaux | freq: 13 | docs: 13 | posting_pos: 101460
token: brecha | freq: 1 | docs: 1 | posting_pos: 101473
token: brechave | freq: 1 | docs: 1 | posting_pos: 101474
token: brecht | freq: 6 | docs: 5 | posting_pos: 101475
token: breckenridge | freq: 4 | docs: 4 | posting_pos: 101480
token: brecknet | freq: 3 | docs: 3 | posting_pos: 101484
token: bred | freq: 1 | docs: 1 | posting_pos: 101487
token: breda | freq: 1 | docs: 1 | posting_pos: 101488
token: breeding | freq: 5 | docs: 5 | posting_pos: 101489
token: breeze | freq: 2 | docs: 2 | posting_pos: 101494
token: breezes | freq: 1 | docs: 1 | posting_pos: 101496
token: brelis | freq: 1 | docs: 1 | posting_pos: 101497
token: brenda | freq: 3 | docs: 3 | posting_pos: 101498
token: brennan | freq: 4 | docs: 4 | posting_pos: 101501
token: brennende | freq: 1 | docs: 1 | posting_pos: 101505
token: brent | freq: 4 | docs: 4 | posting_pos: 101506
token: brent-arhoz | freq: 1 | docs: 1 | posting_pos: 101510
token: brenzovics | freq: 1 | docs: 1 | posting_pos: 101511
token: brest | freq: 1 | docs: 1 | posting_pos: 101512
token: brest-litovsk | freq: 1 | docs: 1 | posting_pos: 101513
token: brethren | freq: 1 | docs: 1 | posting_pos: 101514
token: breton | freq: 1 | docs: 1 | posting_pos: 101515
token: brett | freq: 1 | docs: 1 | posting_pos: 101516
token: brettell | freq: 3 | docs: 1 | posting_pos: 101517
token: bretton | freq: 4 | docs: 2 | posting_pos: 101518
token: brev | freq: 3 | docs: 3 | posting_pos: 101520
token: brewing | freq: 3 | docs: 1 | posting_pos: 101523
token: brezhnev | freq: 4 | docs: 2 | posting_pos: 101524
token: brezsnyev-kommunizmusnak | freq: 1 | docs: 1 | posting_pos: 101526
token: brezsnyevnek | freq: 2 | docs: 1 | posting_pos: 101527
token: brf10 | freq: 5 | docs: 5 | posting_pos: 101528
token: brf2 | freq: 4 | docs: 4 | posting_pos: 101533
token: brf3 | freq: 5 | docs: 5 | posting_pos: 101537
token: brf41 | freq: 1 | docs: 1 | posting_pos: 101542
token: brf42 | freq: 1 | docs: 1 | posting_pos: 101543
token: brf44 | freq: 1 | docs: 1 | posting_pos: 101544
token: brf45 | freq: 1 | docs: 1 | posting_pos: 101545
token: brf47 | freq: 1 | docs: 1 | posting_pos: 101546
token: brf48 | freq: 1 | docs: 1 | posting_pos: 101547
token: brf5 | freq: 5 | docs: 5 | posting_pos: 101548
token: brf51 | freq: 4 | docs: 4 | posting_pos: 101553
token: brf52 | freq: 4 | docs: 4 | posting_pos: 101557
token: brf53 | freq: 4 | docs: 4 | posting_pos: 101561
token: brf54 | freq: 4 | docs: 4 | posting_pos: 101565
token: brf55 | freq: 4 | docs: 4 | posting_pos: 101569
token: brf56 | freq: 3 | docs: 3 | posting_pos: 101573
token: brf57 | freq: 4 | docs: 4 | posting_pos: 101576
token: brf58 | freq: 3 | docs: 3 | posting_pos: 101580
token: brf6 | freq: 4 | docs: 4 | posting_pos: 101583
token: brf7 | freq: 5 | docs: 5 | posting_pos: 101587
token: brf8 | freq: 4 | docs: 4 | posting_pos: 101592
token: brf81 | freq: 1 | docs: 1 | posting_pos: 101596
token: brf9 | freq: 5 | docs: 5 | posting_pos: 101597
token: brg | freq: 2 | docs: 2 | posting_pos: 101602
token: bri | freq: 1 | docs: 1 | posting_pos: 101604
token: brian | freq: 4 | docs: 4 | posting_pos: 101605
token: brianthomas | freq: 1 | docs: 1 | posting_pos: 101609
token: briar | freq: 1 | docs: 1 | posting_pos: 101610
token: bribe | freq: 1 | docs: 1 | posting_pos: 101611
token: bribe-givers | freq: 1 | docs: 1 | posting_pos: 101612
token: bribe-takers | freq: 1 | docs: 1 | posting_pos: 101613
token: bribery | freq: 9 | docs: 2 | posting_pos: 101614
token: briberyand | freq: 1 | docs: 1 | posting_pos: 101616
token: brick | freq: 2 | docs: 1 | posting_pos: 101617
token: brickell | freq: 1 | docs: 1 | posting_pos: 101618
token: bridal | freq: 1 | docs: 1 | posting_pos: 101619
token: bridas | freq: 3 | docs: 2 | posting_pos: 101620
token: bridehead | freq: 1 | docs: 1 | posting_pos: 101622
token: bridge | freq: 26 | docs: 15 | posting_pos: 101623
token: bridgend | freq: 1 | docs: 1 | posting_pos: 101638
token: bridger | freq: 1 | docs: 1 | posting_pos: 101639
token: bridges | freq: 1 | docs: 1 | posting_pos: 101640
token: bridgeton-1 | freq: 1 | docs: 1 | posting_pos: 101641
token: bridgeton-2 | freq: 1 | docs: 1 | posting_pos: 101642
token: bridgewater | freq: 7 | docs: 5 | posting_pos: 101643
token: bridgin | freq: 1 | docs: 1 | posting_pos: 101648
token: bridging | freq: 1 | docs: 1 | posting_pos: 101649
token: bridle | freq: 1 | docs: 1 | posting_pos: 101650
token: bridlib | freq: 4 | docs: 4 | posting_pos: 101651
token: bridwell | freq: 1 | docs: 1 | posting_pos: 101655
token: brief | freq: 98 | docs: 57 | posting_pos: 101656
token: briefcase | freq: 2 | docs: 2 | posting_pos: 101713
token: briefed | freq: 1 | docs: 1 | posting_pos: 101715
token: briefing | freq: 7 | docs: 4 | posting_pos: 101716
token: briefings | freq: 1 | docs: 1 | posting_pos: 101720
token: briefly | freq: 6 | docs: 6 | posting_pos: 101721
token: briefs | freq: 2 | docs: 2 | posting_pos: 101727
token: brien | freq: 16 | docs: 14 | posting_pos: 101729
token: brig | freq: 1 | docs: 1 | posting_pos: 101743
token: brigadban | freq: 1 | docs: 1 | posting_pos: 101744
token: brigades | freq: 1 | docs: 1 | posting_pos: 101745
token: brigadier | freq: 2 | docs: 2 | posting_pos: 101746
token: brigadoon | freq: 5 | docs: 5 | posting_pos: 101748
token: brigantine | freq: 1 | docs: 1 | posting_pos: 101753
token: brigham | freq: 2 | docs: 2 | posting_pos: 101754
token: bright | freq: 18 | docs: 12 | posting_pos: 101756
token: brighter | freq: 1 | docs: 1 | posting_pos: 101768
token: brightest | freq: 1 | docs: 1 | posting_pos: 101769
token: brightly | freq: 7 | docs: 1 | posting_pos: 101770
token: brightness | freq: 2 | docs: 2 | posting_pos: 101771
token: brighton | freq: 1 | docs: 1 | posting_pos: 101773
token: brightpoint | freq: 1 | docs: 1 | posting_pos: 101774
token: brilliant | freq: 3 | docs: 2 | posting_pos: 101775
token: brimble | freq: 1 | docs: 1 | posting_pos: 101777
token: brims | freq: 1 | docs: 1 | posting_pos: 101778
token: brinda | freq: 2 | docs: 2 | posting_pos: 101779
token: brindar | freq: 2 | docs: 2 | posting_pos: 101781
token: brindza | freq: 2 | docs: 1 | posting_pos: 101783
token: bring | freq: 62 | docs: 35 | posting_pos: 101784
token: bringing | freq: 18 | docs: 17 | posting_pos: 101819
token: brings | freq: 11 | docs: 9 | posting_pos: 101836
token: brink | freq: 1 | docs: 1 | posting_pos: 101845
token: brinker | freq: 1 | docs: 1 | posting_pos: 101846
token: brinkley | freq: 10 | docs: 10 | posting_pos: 101847
token: brinkmanship | freq: 1 | docs: 1 | posting_pos: 101857
token: brinton | freq: 4 | docs: 3 | posting_pos: 101858
token: bris | freq: 8 | docs: 5 | posting_pos: 101861
token: brisbane | freq: 2 | docs: 2 | posting_pos: 101866
token: briscoe | freq: 2 | docs: 2 | posting_pos: 101868
token: brisk | freq: 1 | docs: 1 | posting_pos: 101870
token: brisnet | freq: 7 | docs: 5 | posting_pos: 101871
token: bristol | freq: 2 | docs: 2 | posting_pos: 101876
token: bristol-myers | freq: 1 | docs: 1 | posting_pos: 101878
token: brit | freq: 10 | docs: 8 | posting_pos: 101879
token: britain | freq: 57 | docs: 25 | posting_pos: 101887
token: britains | freq: 2 | docs: 2 | posting_pos: 101912
token: brite | freq: 3 | docs: 3 | posting_pos: 101914
token: britgas | freq: 1 | docs: 1 | posting_pos: 101917
token: british | freq: 97 | docs: 39 | posting_pos: 101918
token: britons | freq: 1 | docs: 1 | posting_pos: 101957
token: britt | freq: 2 | docs: 2 | posting_pos: 101958
token: britten | freq: 1 | docs: 1 | posting_pos: 101960
token: brk | freq: 1 | docs: 1 | posting_pos: 101961
token: brm | freq: 1 | docs: 1 | posting_pos: 101962
token: broad | freq: 43 | docs: 31 | posting_pos: 101963
token: broad-scale | freq: 1 | docs: 1 | posting_pos: 101994
token: broadband | freq: 2 | docs: 1 | posting_pos: 101995
token: broadcast | freq: 19 | docs: 11 | posting_pos: 101996
token: broadcaster | freq: 1 | docs: 1 | posting_pos: 102007
token: broadcasters | freq: 1 | docs: 1 | posting_pos: 102008
token: broadcasting | freq: 31 | docs: 12 | posting_pos: 102009
token: broadcasting- | freq: 1 | docs: 1 | posting_pos: 102021
token: broadcasts | freq: 2 | docs: 2 | posting_pos: 102022
token: broaden | freq: 1 | docs: 1 | posting_pos: 102024
token: broadened | freq: 1 | docs: 1 | posting_pos: 102025
token: broadens | freq: 1 | docs: 1 | posting_pos: 102026
token: broader | freq: 9 | docs: 8 | posting_pos: 102027
token: broadest | freq: 1 | docs: 1 | posting_pos: 102035
token: broadly | freq: 6 | docs: 6 | posting_pos: 102036
token: broadvision | freq: 1 | docs: 1 | posting_pos: 102042
token: broadway | freq: 12 | docs: 7 | posting_pos: 102043
token: broc | freq: 1 | docs: 1 | posting_pos: 102050
token: broccoli | freq: 2 | docs: 2 | posting_pos: 102051
token: brochure | freq: 9 | docs: 6 | posting_pos: 102053
token: brochures | freq: 2 | docs: 2 | posting_pos: 102059
token: brock | freq: 5 | docs: 5 | posting_pos: 102061
token: brockport | freq: 1 | docs: 1 | posting_pos: 102066
token: brocku | freq: 9 | docs: 5 | posting_pos: 102067
token: brod | freq: 2 | docs: 1 | posting_pos: 102072
token: brodart | freq: 2 | docs: 2 | posting_pos: 102073
token: broder | freq: 4 | docs: 4 | posting_pos: 102075
token: brodhead | freq: 7 | docs: 7 | posting_pos: 102079
token: brodskydec | freq: 1 | docs: 1 | posting_pos: 102086
token: broek | freq: 6 | docs: 1 | posting_pos: 102087
token: broiler | freq: 1 | docs: 1 | posting_pos: 102088
token: brok | freq: 1 | docs: 1 | posting_pos: 102089
token: brokaw | freq: 2 | docs: 2 | posting_pos: 102090
token: broke | freq: 5 | docs: 5 | posting_pos: 102092
token: broken | freq: 17 | docs: 14 | posting_pos: 102097
token: broker | freq: 8 | docs: 4 | posting_pos: 102111
token: brokerage | freq: 3 | docs: 3 | posting_pos: 102115
token: brokerages | freq: 1 | docs: 1 | posting_pos: 102118
token: brokered | freq: 3 | docs: 2 | posting_pos: 102119
token: brokering | freq: 1 | docs: 1 | posting_pos: 102121
token: brokers | freq: 4 | docs: 4 | posting_pos: 102122
token: brokersys | freq: 1 | docs: 1 | posting_pos: 102126
token: bronchial | freq: 2 | docs: 2 | posting_pos: 102127
token: bronchitis | freq: 2 | docs: 2 | posting_pos: 102129
token: bronchodilators | freq: 2 | docs: 1 | posting_pos: 102131
token: bronte | freq: 15 | docs: 3 | posting_pos: 102132
token: bronze | freq: 5 | docs: 5 | posting_pos: 102135
token: bronzeremert | freq: 1 | docs: 1 | posting_pos: 102140
token: bronzeremmel | freq: 3 | docs: 1 | posting_pos: 102141
token: bronzermes | freq: 3 | docs: 2 | posting_pos: 102142
token: bronzermet | freq: 1 | docs: 1 | posting_pos: 102144
token: bronzermevel | freq: 1 | docs: 1 | posting_pos: 102145
token: bronzharang | freq: 1 | docs: 1 | posting_pos: 102146
token: bronzharangot | freq: 1 | docs: 1 | posting_pos: 102147
token: bronzlapon | freq: 1 | docs: 1 | posting_pos: 102148
token: brood | freq: 1 | docs: 1 | posting_pos: 102149
token: brook | freq: 2 | docs: 2 | posting_pos: 102150
token: brooke | freq: 7 | docs: 7 | posting_pos: 102152
token: brookes | freq: 2 | docs: 2 | posting_pos: 102159
token: brookings | freq: 4 | docs: 4 | posting_pos: 102161
token: brookline | freq: 1 | docs: 1 | posting_pos: 102165
token: brooklyn | freq: 5 | docs: 5 | posting_pos: 102166
token: brooklyn-ban | freq: 1 | docs: 1 | posting_pos: 102171
token: brooklyni | freq: 1 | docs: 1 | posting_pos: 102172
token: brooks | freq: 23 | docs: 22 | posting_pos: 102173
token: brooktree | freq: 5 | docs: 5 | posting_pos: 102195
token: broomfield | freq: 15 | docs: 15 | posting_pos: 102200
token: brosurak | freq: 1 | docs: 1 | posting_pos: 102215
token: brother | freq: 7 | docs: 6 | posting_pos: 102216
token: brotherhood | freq: 4 | docs: 3 | posting_pos: 102222
token: brothers | freq: 9 | docs: 7 | posting_pos: 102225
token: brotzman | freq: 3 | docs: 3 | posting_pos: 102232
token: brought | freq: 36 | docs: 29 | posting_pos: 102235
token: brow | freq: 4 | docs: 4 | posting_pos: 102264
token: brown | freq: 101 | docs: 35 | posting_pos: 102268
token: brown-ek | freq: 1 | docs: 1 | posting_pos: 102303
token: brown-nak | freq: 1 | docs: 1 | posting_pos: 102304
token: brown-rol | freq: 1 | docs: 1 | posting_pos: 102305
token: brown-vezette | freq: 1 | docs: 1 | posting_pos: 102306
token: brownamerikai | freq: 1 | docs: 1 | posting_pos: 102307
token: brownell | freq: 2 | docs: 2 | posting_pos: 102308
token: brownfelesegenek | freq: 1 | docs: 1 | posting_pos: 102310
token: browning | freq: 6 | docs: 3 | posting_pos: 102311
token: brownish | freq: 1 | docs: 1 | posting_pos: 102314
token: brownt | freq: 1 | docs: 1 | posting_pos: 102315
token: browse | freq: 4 | docs: 3 | posting_pos: 102316
token: browser | freq: 11 | docs: 5 | posting_pos: 102319
token: broyhill | freq: 19 | docs: 16 | posting_pos: 102324
